unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"E52776D8-8E96-4C0D-81C5-6369A92CF8D2","440000","2013-06-07","SW19 1AA","S","N","F","","1B","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E52776D8-8E96-4C0D-81C5-6369A92CF8D2/current"
"93B28273-EC77-47AD-B16C-B4970D55D90C","370000","2011-07-22","SW19 1AB","T","N","F","","46","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/93B28273-EC77-47AD-B16C-B4970D55D90C/current"
"76217DAA-6205-4042-9625-10DEF722C8F1","365000","2010-02-24","SW19 1AB","T","N","F","","52","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/76217DAA-6205-4042-9625-10DEF722C8F1/current"
"369DFB16-221C-3A19-E050-A8C0620518C6","710000","2016-06-10","SW19 1AB","T","N","F","","54","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/369DFB16-221C-3A19-E050-A8C0620518C6/current"
"8664DD76-20D9-4B08-B4CE-B173F5DE1046","485000","2013-05-24","SW19 1AB","T","N","F","","56","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8664DD76-20D9-4B08-B4CE-B173F5DE1046/current"
"A4A6D43A-2EEB-48B3-A343-DFC1A3B91696","280000","2011-11-11","SW19 1AD","T","N","F","","5","ABINGDON CLOSE","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A4A6D43A-2EEB-48B3-A343-DFC1A3B91696/current"
"A743E714-0E64-4C2D-93C5-AFCEAA99A2D3","276500","2012-01-18","SW19 1AD","T","N","F","","10","ABINGDON CLOSE","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A743E714-0E64-4C2D-93C5-AFCEAA99A2D3/current"
"2AC10E50-17EA-1AF6-E050-A8C063052BA1","425000","2015-09-11","SW19 1AD","T","N","F","","12","ABINGDON CLOSE","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2AC10E50-17EA-1AF6-E050-A8C063052BA1/current"
"75050A85-9550-9A88-E053-6B04A8C02390","435000","2018-07-13","SW19 1AD","T","N","F","","14","ABINGDON CLOSE","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/75050A85-9550-9A88-E053-6B04A8C02390/current"
"A1A0C434-B833-4EB3-AD8F-7066EB2CEE00","250000","2011-07-04","SW19 1AD","T","N","F","","21","ABINGDON CLOSE","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A1A0C434-B833-4EB3-AD8F-7066EB2CEE00/current"
"3E0330F0-4309-8D89-E050-A8C062052140","390000","2016-06-24","SW19 1AD","F","N","L","","27","ABINGDON CLOSE","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/3E0330F0-4309-8D89-E050-A8C062052140/current"
